elder_name,youth_name,elder_district,youth_district,elder_zone,youth_zone,distance_km,used_global_fallback
Wong Tak Ming,Yip Ho Yin,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.03874010108967336,False
Wong Kwok Wai,Tang Yiu Tung,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.10877426391735864,False
Chow Lai Kwan,Chow Tsz Ho,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.24907427270070823,False
Ho Wing Chiu,Leung Sze Wing,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.2900073509317753,False
Ho Yat Fung,Yip Ho Yin,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.13374033765523574,False
Ng Ka Yan,Tang Tsz Ho,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.06773359318672056,False
Yip Kin Man,Lam Tsz Wai,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.12156171529679637,False
Ho Chi Keung,Chow Tsz Wai,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.1827850147245789,False
Yip Chun Wah,Lau Kwok Him,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.15381605274928833,False
Lam Tak Ming,Ng Tsz Ho,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.03481333457729085,False
Wong Chi Keung,Wong Ho Yin,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.18337427764155798,False
Lee Yee Kwan,Ng Wai Man,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.20647493518697055,False
Cheung Pak Kuen,Ng Pak Hei,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.12620792468588304,False
Cheung Siu Lan,Ng Lok Yin,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.1460454968909558,False
Wong Yat Fung,Wong Chi Ho,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.0,False
Ng Yee Kwan,Ng Ho Yin,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.15120609650510958,False
Wong Yee Kwan,Cheung Ka Ming,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.21223215847675347,False
Wong Ming Yuet,Cheung Ka Ming,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.14999999557386545,False
Lau Siu Lan,Leung Sze Wing,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.09051818279330406,False
Chan Ka Yan,Leung Wai Man,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.16791597879324685,False
Tang Ming Yuet,Wong Ka Ming,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.025824370927568136,False
Lee Tak Ming,Chow Wai Man,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.009892539614771672,False
Lau Hoi Yan,Cheung Chi Ho,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.09233967394951655,False
Tang Yat Fung,Wong Siu Tung,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.1511283763110679,False
Lau Ming Yuet,Lau Tsz Ho,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.02431490614986118,False
Chow Kwok Wai,Wong Ho Yin,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.18433380137003966,False
Lau Ka Yan,Ho Yan Ting,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.23169250072989225,False
Ho Mei Lin,Yip Ka Ming,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.03571050245488992,False
Leung Yee Kwan,Leung Chi Ho,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.12127032960229535,False
Chow Sze Man,Yip Hiu Lam,Tsuen Wan - Tsuen Wan,Kwai Tsing - Tsing Yi,0,0,0.04093000086830433,False
Ho Lai Kwan,Ho Ho Yin,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.0,False
Lam Siu Lan,Lam Wai Man,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.0,False
Wong Wai Ling,Ng Hiu Lam,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.020531807132895437,False
Lau Yee Kwan,Wong Ho Yin,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.17706926114573246,False
Lau Kin Man,Leung Sze Wing,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.06816525039511448,False
Lam Sze Man,Yip Ho Yin,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.0877840991358029,False
Ng Ka Yan,Ho Yiu Tung,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.18114477861751843,False
Ho Pak Kuen,Wong Pak Hei,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.18631631895286202,False
Ng Wing Chiu,Lee Yuk Ting,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.1599024253455682,False
Wong Tak Ming,Ng Pak Hei,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.190007948255547,False
Ng Pak Kuen,Ng Ka Ming,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.05804204298074682,False
Cheung Yat Fung,Yip Hiu Lam,Tsuen Wan - Tsuen Wan,Kwai Tsing - Tsing Yi,0,0,0.16336149720063542,False
Ng Siu Fong,Ho Yan Ting,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.12350765755060228,False
Yip Wing Chiu,Cheung Man Yi,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.2651443586845418,False
Cheung Siu Fong,Ng Pak Hei,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.06246734353466557,False
Leung Lai Kwan,Chan Tsz Wai,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.12578977883664336,False
Wong Lai Kwan,Ng Yiu Tung,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.0252992837488579,False
Leung Yat Fung,Wong Ka Ching,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.04375099984019467,False
Lee Chi Keung,Ng Ho Yin,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.08481845093146374,False
Tang Chi Keung,Ng Siu Tung,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.08364464048451752,False
Ng Hoi Yan,Yip Hiu Lam,Tsuen Wan - Tsuen Wan,Kwai Tsing - Tsing Yi,0,0,0.10681360402623016,False
Wong Chun Wah,Leung Sze Wing,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.022012135883910145,False
Lam Kin Man,Ng Pak Hei,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.1415474971404082,False
Lee Kwok Wai,Leung Chi Ho,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.23793878593654996,False
Tang Kwok Wai,Wong Yiu Tung,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.15790249479754542,False
Leung Tak Ming,Ng Lok Yin,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.13922252810005056,False
Lau Kwok Wai,Leung Sze Wing,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.21047442013975556,False
Chan Kwok Wai,Leung Chi Ho,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.13677652610827568,False
Lau Wing Chiu,Ng Wing Sze,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.10884351133588997,False
Chan Yat Fung,Chow Yiu Tung,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.1557535893077927,False
Yip Wai Ling,Lau Pak Hei,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.13599204900180709,False
Wong Sze Man,Tang Tsz Ho,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.08188061660793944,False
Yip Hoi Yan,Chan Sze Wing,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.06130650947274631,False
Ng Mei Lin,Ng Ho Yin,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.14290498550276556,False
Lam Kam Ming,Wong Yiu Tung,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.1249796803805497,False
Lee Tak Ming,Chow Yiu Tung,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.2005100725475974,False
Wong Yee Kwan,Wong Kwok Him,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.0,False
Chan Chi Keung,Tang Siu Tung,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.06866152857792075,False
Ng Tak Ming,Lau Lok Yin,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.039763227891928224,False
Chow Pak Kuen,Cheung Yan Ting,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.0889440425144684,False
Leung Ming Yuet,Yip Man Yi,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.04125560362205178,False
Chow Siu Lan,Tang Wing Sze,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.07074964498475216,False
Chow Hoi Yan,Lam Yan Ting,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.23722238064890652,False
Lee Yee Kwan,Ng Pak Hei,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.12738664241956196,False
Lau Tak Ming,Lee Yuk Ting,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.16938345593852638,False
Yip Lai Kwan,Tang Ka Ching,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.1252620570920181,False
Chow Hoi Yan,Lau Pak Hei,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.12078324035989463,False
Chan Chi Keung,Ng Yuk Ting,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.037626792819462206,False
Tang Ming Yuet,Chan Sze Wing,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.16912087971060097,False
Chow Sze Man,Chow Ka Ching,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.0,False
Ng Wai Ling,Chow Yiu Tung,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.1027755270759355,False
Lee Kam Ming,Chan Sze Wing,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.2445340741282676,False
Lee Yee Kwan,Ng Ka Ming,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.20045990979846617,False
Leung Yee Kwan,Ng Pak Hei,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.1276031179071926,False
Lee Yat Fung,Chan Lok Yin,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.042228899855357035,False
Lau Kwok Wai,Leung Ho Yin,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.11905035840470232,False
Tang Pak Kuen,Lee Sze Wing,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.05055838295325628,False
Chan Ka Yan,Lam Ka Ching,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.03851365855593347,False
Lee Sze Man,Cheung Hiu Lam,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.07015229167452819,False
Tang Yee Kwan,Yip Hiu Lam,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.11016932140609888,False
Leung Kam Ming,Cheung Man Yi,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.14253810246086498,False
Leung Hoi Yan,Yip Wing Sze,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.009099473871130618,False
Cheung Yuk Lan,Lau Pak Hei,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.16110655569108137,False
Leung Hoi Yan,Lam Yan Ting,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.26262249663770443,False
Chan Chi Keung,Leung Chi Ho,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.08872078461704472,False
Ng Yee Kwan,Yip Ho Yin,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.09199771622702486,False
Lau Ming Yuet,Cheung Wing Sze,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.1007515454854533,False
Lee Siu Fong,Yip Hiu Lam,Tsuen Wan - Tsuen Wan,Kwai Tsing - Tsing Yi,0,0,0.16032597377655122,False
Tang Kin Man,Lee Man Yi,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.10785516659135667,False
Lee Ka Yan,Cheung Man Yi,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.25867933480870064,False
Cheung Pak Kuen,Ho Ho Yin,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.1401915054382149,False
Lam Yuk Lan,Wong Ho Yin,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.26802714143402684,False
Cheung Wing Chiu,Chan Lok Yin,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.15854203277946932,False
Chan Sze Man,Lau Pak Hei,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.14393458380757604,False
Ng Lai Kwan,Chow Chi Ho,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.1965479722371323,False
Lau Yat Fung,Leung Sze Wing,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.19244019649777958,False
Lee Kam Ming,Wong Yiu Tung,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.22575546665021415,False
Lee Kam Ming,Lee Yuk Ting,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.1279356116318276,False
Lau Siu Fong,Lam Chi Ho,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.13495974780656728,False
Leung Yuk Lan,Leung Sze Wing,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.10323219593264978,False
Wong Pak Kuen,Ng Pak Hei,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.10617199448375056,False
Yip Yuk Lan,Chow Chi Ho,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.11977710298282448,False
Cheung Yee Kwan,Wong Man Yi,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.08163256769781228,False
Lau Yat Fung,Leung Sze Wing,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.3737607012250095,False
Lee Kam Ming,Ng Ka Ching,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.22625169598955158,False
Ng Siu Fong,Tang Ho Yin,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.0274997535165212,False
Leung Kam Ming,Chow Chi Ho,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.0622509999139754,False
Lam Tak Ming,Lam Ka Ching,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.0594373703666486,False
Lam Mei Lin,Chow Chi Ho,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.11696793450364064,False
Lee Pak Kuen,Wong Wing Sze,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.03469293953145186,False
Chow Pak Kuen,Leung Yan Ting,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.07117467927962455,False
Lau Yat Fung,Leung Kwok Him,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.09316738842874525,False
Lam Ming Yuet,Cheung Man Yi,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.12395414644470025,False
Lau Ming Yuet,Lam Tsz Wai,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.10880948030354334,False
Chow Hoi Yan,Lam Ka Ching,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.13386545124933058,False
Leung Yee Kwan,Leung Sze Wing,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.3703962869294471,False
Chow Siu Fong,Ng Ka Ching,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.044678741987650435,False
Cheung Kwok Wai,Ho Chi Ho,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.028986189426543157,False
Ho Siu Fong,Yip Ho Yin,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.02822386254862256,False
Chow Kam Ming,Wong Yiu Tung,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.15345393951139663,False
Ng Ming Yuet,Ho Chi Ho,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.17113472231177182,False
Yip Hoi Yan,Lam Tsz Wai,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.19680626228833964,False
Ho Yuk Lan,Ng Pak Hei,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.20892304951361212,False
Ho Chi Keung,Leung Ho Yin,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.04578489604850307,False
Leung Yuk Lan,Lee Yuk Ting,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.050864909711459586,False
Lau Yuk Lan,Wong Yiu Tung,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.24759031301095985,False
Yip Yuk Lan,Cheung Tsz Ho,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.09136531489579114,False
Wong Kam Ming,Chan Ka Ching,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.08713812351513767,False
Tang Ka Yan,Tang Yiu Tung,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.0,False
Cheung Chun Wah,Lau Wai Man,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.10157993715490041,False
Leung Tak Ming,Leung Siu Tung,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.0,False
Leung Ming Yuet,Leung Yan Ting,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.14933961265341572,False
Lam Siu Lan,Chow Chi Ho,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.053377801580034794,False
Leung Kin Man,Tang Ho Yin,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.02774508172149788,False
Lam Yee Kwan,Lam Yan Ting,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.1791013674869096,False
Lee Siu Fong,Lam Chi Ho,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.12810477243206767,False
Ng Kwok Wai,Wong Man Yi,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.0856590800230651,False
Ho Yee Kwan,Ho Chi Ho,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.0,False
Yip Kam Ming,Tang Lok Yin,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.06332104018516303,False
Cheung Mei Lin,Chow Chi Ho,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.035232313739443064,False
Ng Sze Man,Chow Chi Ho,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.22954211058908552,False
Tang Yuk Lan,Chan Yuk Ting,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.13132956682663005,False
Chow Mei Lin,Ho Wai Man,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.03565827517689923,False
Leung Ka Yan,Wong Yiu Tung,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.09843129626724072,False
Lau Chun Wah,Lee Chi Ho,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.054410644454545576,False
Leung Wing Chiu,Chow Chi Ho,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.2082000779631661,False
Lau Chi Keung,Lee Yan Ting,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.12021546220018897,False
Lau Chi Keung,Yip Wing Sze,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.04939153094141156,False
Wong Tak Ming,Ho Wai Man,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.05299139361086733,False
Yip Yat Fung,Chan Siu Tung,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.19642233928439606,False
Chan Tak Ming,Lau Lok Yin,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.15361562947658142,False
Lee Tak Ming,Chan Ka Ming,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.16388577285904404,False
Chow Ka Yan,Chow Chi Ho,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.19309110154578693,False
Cheung Tak Ming,Wong Ho Yin,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.12138758212218023,False
Yip Wai Ling,Lam Ka Ching,Kwai Tsing - Tsing Yi,Tsuen Wan - Tsuen Wan,0,0,0.061010195298040665,False
Lam Kam Ming,Lau Tsz Ho,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.15500484260821804,False
Wong Yuk Lan,Lau Tsz Wai,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.13548807628742593,False
Chan Chun Wah,Chan Yuk Ting,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.13176699856034851,False
Tang Siu Fong,Ho Chi Ho,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.10576331614113292,False
Lau Pak Kuen,Yip Wing Sze,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.14419350238430076,False
Tang Wing Chiu,Ho Kwok Him,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.055545643988252145,False
Lam Lai Kwan,Yip Wing Sze,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.07766390372197352,False
Wong Hoi Yan,Wong Yiu Tung,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.2564472950212041,False
Ho Lai Kwan,Wong Man Yi,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.06667919599159165,False
Leung Chun Wah,Cheung Sze Wing,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.08836596372788975,False
Lau Chun Wah,Chow Chi Ho,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.17944804732197706,False
Lau Wai Ling,Yip Hiu Lam,Tsuen Wan - Tsuen Wan,Kwai Tsing - Tsing Yi,0,0,0.171680734012236,False
Chow Wai Ling,Lee Lok Yin,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.04615057074490857,False
Ng Kin Man,Ng Pak Hei,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.03837410349674598,False
Tang Kwok Wai,Tang Wing Sze,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.0,False
Wong Yee Kwan,Lam Ka Ching,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.10284103455267973,False
Lee Yat Fung,Lam Kwok Him,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.05954949499243971,False
Leung Chun Wah,Chow Ka Ming,Kwai Tsing - Tsing Yi,Tsuen Wan - Tsuen Wan,0,0,0.09070924318356531,False
Chow Siu Fong,Leung Wai Man,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.12909047938193527,False
Wong Ming Yuet,Wong Man Yi,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.144273673381685,False
Leung Mei Lin,Chan Ka Ming,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.0864493739319447,False
Ho Ming Yuet,Wong Man Yi,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.08417554427853033,False
Tang Lai Kwan,Lam Wing Sze,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.1440855191309103,False
Cheung Chi Keung,Lee Yuk Ting,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.20756679421205973,False
Lau Kin Man,Ng Ho Yin,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.0841045149302856,False
Cheung Kwok Wai,Chow Ka Ming,Tsuen Wan - Tsuen Wan,Tsuen Wan - Tsuen Wan,0,0,0.11214517970060271,False
Tang Wing Chiu,Yip Hiu Lam,Tsuen Wan - Tsuen Wan,Kwai Tsing - Tsing Yi,0,0,0.22916790203990312,False
Leung Siu Fong,Lau Siu Tung,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.12433927055557409,False
Chow Siu Lan,Leung Chi Ho,Kwai Tsing - Kwai Chung,Kwai Tsing - Kwai Chung,0,0,0.14708554846667282,False
Lee Sze Man,Ho Man Yi,Sham Shui Po - Cheung Sha Wan,Sham Shui Po - Cheung Sha Wan,0,0,0.040636162234146816,False
Tang Chun Wah,Yip Hiu Lam,Kwai Tsing - Tsing Yi,Kwai Tsing - Tsing Yi,0,0,0.1696103225962045,False
